I_rho,I_theta,I_sigma,I_E,I_B,I_H,I_M,C2_weyl,rho_mean,theta_mean,Q_D,Q_var,Q_shear,I_Q_derived,I_Q_var,I_Q_shear,model,t,I_rho_norm,I_theta_norm,I_sigma_norm,I_E_norm,I_B_norm,D_FLRW,I_rho_driver_fraction,I_theta_driver_fraction,I_sigma_driver_fraction,I_E_driver_fraction,I_B_driver_fraction,dominant_driver,regime,I_Q_recon,PC1,PC2
2.502412296181899e-32,1.7562634471285654e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.17545704296546866,0.8377518557794273,1.4802973661668753e-16,1.4802973661668753e-16,-0.0,2.1092019749473677e-16,2.1092019749473677e-16,0.0,FLRW,2.3873417721518986,4.995816178978049e-31,3.6257749364487845e-30,0.0,0.0,0.0,8.250713108693177e-31,2.502412296181899e-20,1.7562634471285656e-20,0.0,0.0,0.0,none,FLRW-like,1.1708422980857102e-32,0.4074299429667505,-0.4776990074150385
0.0,7.34904204960173e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.16772188212922143,0.8190772420943497,-2.220446049250313e-16,-2.220446049250313e-16,-0.0,3.3097143036116455e-16,3.3097143036116455e-16,0.0,FLRW,2.441772151898734,0.0,1.5171967801254116e-29,0.0,0.0,0.0,3.0343935602508232e-30,0.0,7.34904204960173e-20,0.0,0.0,0.0,none,FLRW-like,4.8993613664011527e-32,0.4074299429667505,-0.4776990074150385
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16048718571152323,0.8012170385395538,0.0,0.0,-0.0,0.0,0.0,0.0,FLRW,2.4962025316455696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,FLRW-like,0.0,0.4074299429667505,-0.4776990074150385
0.0,2.0047322950647518e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.15371069337290424,0.7841191066997518,1.4802973661668753e-16,1.4802973661668753e-16,-0.0,2.407603097874991e-16,2.407603097874991e-16,0.0,FLRW,2.550632911392405,0.0,4.138734494314809e-30,0.0,0.0,0.0,8.277468988629618e-31,0.0,2.004732295064752e-20,0.0,0.0,0.0,none,FLRW-like,1.3364881967098344e-32,0.4074299429667505,-0.4776990074150385
3.547918160837959e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14735451309497846,0.7677356656948495,7.401486830834377e-17,7.401486830834377e-17,-0.0,1.2557278829409074e-16,1.2557278829409074e-16,0.0,FLRW,2.60506329113924,7.083064200351067e-31,0.0,0.0,0.0,0.0,1.4166128400702134e-31,3.5479181608379594e-20,0.0,0.0,0.0,0.0,none,FLRW-like,0.0,0.4074299429667505,-0.4776990074150385
3.8538634386620137e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14138459032563316,0.752022846263684,7.401486830834377e-17,7.401486830834377e-17,-0.0,1.3087506237020575e-16,1.3087506237020575e-16,0.0,FLRW,2.659493670886076,7.6938533861168985e-31,0.0,0.0,0.0,0.0,1.5387706772233796e-31,3.853863438662014e-20,0.0,0.0,0.0,0.0,none,FLRW-like,0.0,0.4074299429667505,-0.4776990074150385
4.179181529731289e-32,2.2696340993626666e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.13577025089106703,0.7369402985074628,-1.4802973661668753e-16,-1.4802973661668753e-16,-0.0,2.725739542441887e-16,2.725739542441887e-16,0.0,FLRW,2.7139240506329116,8.343318458342551e-31,4.685619600996147e-30,0.0,0.0,0.0,1.1039902893660804e-30,4.179181529731289e-20,2.2696340993626667e-20,0.0,0.0,0.0,none,FLRW-like,1.513089399575111e-32,0.4074299429667505,-0.4776990074150385
4.524673478132546e-32,2.361586468875686e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.13048380618816477,0.7224508459076361,7.401486830834377e-17,7.401486830834377e-17,-0.0,1.4180853254975659e-16,1.4180853254975659e-16,0.0,FLRW,2.7683544303797465,9.033058621529547e-31,4.875453647404435e-30,0.0,0.0,0.0,1.1557519019114778e-30,4.524673478132546e-20,2.361586468875686e-20,0.0,0.0,0.0,none,FLRW-like,1.5743909792504572e-32,0.4074299429667505,-0.4776990074150385
4.8911565564075227e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12550021114440263,0.7085201793721972,-7.401486830834377e-17,-7.401486830834377e-17,-0.0,1.4743972865319245e-16,1.4743972865319245e-16,0.0,FLRW,2.8227848101265822,9.76470547866868e-31,0.0,0.0,0.0,0.0,1.9529410957337362e-31,4.891156556407523e-20,0.0,0.0,0.0,0.0,none,FLRW-like,0.0,0.4074299429667505,-0.4776990074150385
0.0,2.550968860022292e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.12079676703643781,0.6951165860096787,1.1102230246251565e-16,1.1102230246251565e-16,-0.0,2.2977084814860265e-16,2.2977084814860265e-16,0.0,FLRW,2.877215189873418,0.0,5.266430256492762e-30,0.0,0.0,0.0,1.0532860512985524e-30,0.0,2.550968860022292e-20,0.0,0.0,0.0,none,FLRW-like,1.7006459066815278e-32,0.4074299429667505,-0.4776990074150385
1.4226115837550425e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11635286256752607,0.682210708117444,3.700743415417188e-17,3.700743415417188e-17,-0.0,7.95155214436922e-17,7.95155214436922e-17,0.0,FLRW,2.931645569620253,2.840101919803073e-31,0.0,0.0,0.0,0.0,5.680203839606146e-32,1.4226115837550427e-20,0.0,0.0,0.0,0.0,none,FLRW-like,0.0,0.4074299429667505,-0.4776990074150385
1.531242180678995e-32,2.7476547873296464e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.11214974767654512,0.6697753285290375,1.850371707708594e-16,1.850371707708594e-16,-0.0,4.124779025453518e-16,4.124779025453518e-16,0.0,FLRW,2.9860759493670885,3.0569720552610695e-31,5.672484887276744e-30,0.0,0.0,0.0,1.1956364185605703e-30,1.5312421806789952e-20,2.7476547873296464e-20,0.0,0.0,0.0,none,FLRW-like,1.8317698582197641e-32,0.4074299429667505,-0.4776990074150385
0.0,1.1394946308174394e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.10817033543376635,0.6577851790174856,-2.220446049250313e-16,-2.220446049250313e-16,-0.0,5.131827594740101e-16,5.131827594740101e-16,0.0,FLRW,3.0405063291139243,0.0,2.3524665843218376e-29,0.0,0.0,0.0,4.704933168643675e-30,0.0,1.1394946308174394e-19,0.0,0.0,0.0,none,FLRW-like,7.596630872116263e-32,0.4074299429667505,-0.4776990074150385
7.068179426693828e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10439902810710898,0.6462167689161555,0.0,0.0,-0.0,0.0,0.0,0.0,FLRW,3.094936708860759,1.4110914172566091e-30,0.0,0.0,0.0,0.0,2.822182834513218e-31,7.068179426693828e-20,0.0,0.0,0.0,0.0,none,FLRW-like,0.0,0.4074299429667505,-0.4776990074150385
7.57868080106353e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10082156408639281,0.635048231511254,-7.401486830834377e-17,-7.401486830834377e-17,-0.0,1.8352935946504898e-16,1.8352935946504898e-16,0.0,FLRW,3.149367088607595,1.5130079171618393e-30,0.0,0.0,0.0,0.0,3.0260158343236787e-31,7.578680801063531e-20,0.0,0.0,0.0,0.0,none,FLRW-like,0.0,0.4074299429667505,-0.4776990074150385
2.0290871524592565e-32,3.16293725042657e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.09742488285520313,0.6242591860924537,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.0,2.8489206044834723e-16,2.8489206044834723e-16,0.0,FLRW,3.2037974683544306,4.050869810813783e-31,6.529828213931608e-30,0.0,0.0,0.0,1.3869830390025972e-30,2.0290871524592565e-20,3.16293725042657e-20,0.0,0.0,0.0,none,FLRW-like,2.108624833617713e-32,0.4074299429667505,-0.4776990074150385
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09419700561891706,0.6138306138306139,0.0,0.0,-0.0,0.0,0.0,0.0,FLRW,3.2582278481012654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,FLRW-like,0.0,0.4074299429667505,-0.4776990074150385
2.319247039943661e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09112692954812228,0.603744745892243,0.0,0.0,-0.0,0.0,0.0,0.0,FLRW,3.312658227848101,4.630145041596803e-31,0.0,0.0,0.0,0.0,9.260290083193605e-32,2.319247039943661e-20,0.0,0.0,0.0,0.0,none,FLRW-like,0.0,0.4074299429667505,-0.4776990074150385
9.901902786665595e-32,3.4935708801711784e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.08820453389111879,0.5939849624060151,-1.4802973661668753e-16,-1.4802973661668753e-16,-0.0,4.195638537101689e-16,4.195638537101689e-16,0.0,FLRW,3.367088607594937,1.976815979515791e-30,7.212415515873748e-30,0.0,0.0,0.0,1.8378462990779075e-30,9.901902786665595e-20,3.4935708801711784e-20,0.0,0.0,0.0,none,FLRW-like,2.329047253447452e-32,0.4074299429667505,-0.4776990074150385
0.0,3.6074338581664053e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.08542049645719142,0.5845357010728821,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.0,3.2492875558803868e-16,3.2492875558803868e-16,0.0,FLRW,3.4215189873417717,0.0,7.44748362736892e-30,0.0,0.0,0.0,1.489496725473784e-30,0.0,3.6074338581664055e-20,0.0,0.0,0.0,none,FLRW-like,2.40495590544427e-32,0.4074299429667505,-0.4776990074150385
2.811475168005109e-32,3.7231227202018154e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.08276621918181724,0.5753823743627092,7.401486830834377e-17,7.401486830834377e-17,-0.0,2.235660546047403e-16,2.235660546047403e-16,0.0,FLRW,3.4759493670886075,5.612829329741267e-31,7.686321244287998e-30,0.0,0.0,0.0,1.649520835452425e-30,2.8114751680051094e-20,3.7231227202018154e-20,0.0,0.0,0.0,none,FLRW-like,2.4820818134678766e-32,0.4074299429667505,-0.4776990074150385
1.1967024186940353e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0802337616624034,0.5665112943707422,3.700743415417188e-17,3.700743415417188e-17,-0.0,1.1531128974661362e-16,1.1531128974661362e-16,0.0,FLRW,3.530379746835443,2.3890968382211187e-30,0.0,0.0,0.0,0.0,4.7781936764422375e-31,1.1967024186940354e-19,0.0,0.0,0.0,0.0,none,FLRW-like,0.0,0.4074299429667505,-0.4776990074150385
3.180571158771e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07781578170385271,0.5579096045197741,3.700743415417188e-17,3.700743415417188e-17,-0.0,1.1889437252874355e-16,1.1889437252874355e-16,0.0,FLRW,3.584810126582278,6.349692605660103e-31,0.0,0.0,0.0,0.0,1.2699385211320206e-31,3.180571158771e-20,0.0,0.0,0.0,0.0,none,FLRW-like,0.0,0.4074299429667505,-0.4776990074150385
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07550548204158793,0.5495652173913044,0.0,0.0,-0.0,0.0,0.0,0.0,FLRW,3.6392405063291138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,FLRW-like,0.0,0.4074299429667505,-0.4776990074150385
3.584868839239489e-32,4.2041370087451957e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.07329656251923142,0.5414667580534613,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.0,3.786749973199875e-16,3.786749973199875e-16,0.0,FLRW,3.6936708860759495,7.156832538711709e-31,8.679366766203174e-30,0.0,0.0,0.0,1.879010004014869e-30,3.584868839239489e-20,4.204137008745196e-20,0.0,0.0,0.0,none,FLRW-like,2.8027580058301305e-32,0.4074299429667505,-0.4776990074150385
3.800893928695729e-32,4.328955290981476e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.07118317709190547,0.5336035123269166,3.700743415417188e-17,3.700743415417188e-17,-0.0,1.299725429024514e-16,1.299725429024514e-16,0.0,FLRW,3.7481012658227844,7.588105050686377e-31,8.937051910241683e-30,0.0,0.0,0.0,1.9391724830620644e-30,3.8008939286957293e-20,4.328955290981476e-20,0.0,0.0,0.0,none,FLRW-like,2.8859701939876503e-32,0.4074299429667505,-0.4776990074150385
4.026538293505251e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06915989510656896,0.525965379494008,0.0,0.0,-0.0,0.0,0.0,0.0,FLRW,3.80253164556962,8.038581485017601e-31,0.0,0.0,0.0,0.0,1.6077162970035203e-31,4.026538293505251e-20,0.0,0.0,0.0,0.0,none,FLRW-like,0.0,0.4074299429667505,-0.4776990074150385
0.0,4.584069507574547e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.06722166637997919,0.5185428290121432,-7.401486830834377e-17,-7.401486830834377e-17,-0.0,2.7526418301537574e-16,2.7526418301537574e-16,0.0,FLRW,3.856962025316456,0.0,9.463730714590342e-30,0.0,0.0,0.0,1.8927461429180683e-30,0.0,4.584069507574547e-20,0.0,0.0,0.0,none,FLRW-like,3.056046338383031e-32,0.4074299429667505,-0.4776990074150385
4.5078145194821536e-32,4.7143654419313373e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.06536378965448626,0.5113268608414241,-1.4802973661668753e-16,-1.4802973661668753e-16,-0.0,5.661763852685417e-16,5.661763852685417e-16,0.0,FLRW,3.9113924050632907,8.999401394654959e-31,9.732724374900486e-30,0.0,0.0,0.0,2.1265329028731963e-30,4.5078145194821534e-20,4.7143654419313374e-20,0.0,0.0,0.0,none,FLRW-like,3.1429102946208914e-32,0.4074299429667505,-0.4776990074150385
4.764021358582783e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06358188406336021,0.5043089690392595,0.0,0.0,-0.0,0.0,0.0,0.0,FLRW,3.9658227848101264,9.510892755969271e-31,0.0,0.0,0.0,0.0,1.9021785511938542e-31,4.764021358582783e-20,0.0,0.0,0.0,0.0,none,FLRW-like,0.0,0.4074299429667505,-0.4776990074150385
1.2577493572257922e-32,1.1205978666222202e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.06187186328191917,0.49748110831234266,-9.25185853854297e-17,-9.25185853854297e-17,-0.0,3.738314173742225e-16,3.738314173742225e-16,0.0,FLRW,4.020253164556962,2.510970952914112e-31,2.3134545476532904e-29,0.0,0.0,0.0,4.677128514364863e-30,1.2577493572257922e-20,1.1205978666222202e-19,0.0,0.0,0.0,none,FLRW-like,7.470652444148134e-32,0.4074299429667505,-0.4776990074150385
5.309040362194134e-32,1.151146923579612e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.06022991207938345,0.4908356632494562,1.1102230246251565e-16,1.1102230246251565e-16,-0.0,4.608270983183852e-16,4.608270983183852e-16,0.0,FLRW,4.074683544303797,1.0598968753776053e-30,2.376522537384189e-29,0.0,0.0,0.0,4.965024449843899e-30,5.3090403621941336e-20,1.1511469235796119e-19,0.0,0.0,0.0,none,FLRW-like,7.674312823864079e-32,0.4074299429667505,-0.4776990074150385
0.0,1.3134520049400438e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.058652465019974384,0.48436541998773747,5.551115123125783e-17,5.551115123125783e-17,-0.0,2.366104784006805e-16,2.366104784006805e-16,0.0,FLRW,4.129113924050633,0.0,2.7115985175949507e-30,0.0,0.0,0.0,5.423197035189901e-31,0.0,1.3134520049400438e-20,0.0,0.0,0.0,none,FLRW-like,8.756346699600292e-33,0.4074299429667505,-0.4776990074150385
1.4748844075648898e-32,5.39323337431779e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.05713618709103018,0.4780635400907717,-9.25185853854297e-17,-9.25185853854297e-17,-0.0,4.0481606358166197e-16,4.0481606358166197e-16,0.0,FLRW,4.1835443037974684,2.9444593909154674e-31,1.1134235257809286e-29,0.0,0.0,0.0,2.2857362393801667e-30,1.47488440756489e-20,5.3932333743177896e-20,0.0,0.0,0.0,none,FLRW-like,3.5954889162118596e-32,0.4074299429667505,-0.4776990074150385
1.5531518785260102e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556779560614301,0.47192353643966556,3.700743415417188e-17,3.700743415417188e-17,-0.0,1.6616735226942876e-16,1.6616735226942876e-16,0.0,FLRW,4.237974683544303,3.100712578414526e-31,0.0,0.0,0.0,0.0,6.201425156829052e-32,1.5531518785260102e-20,0.0,0.0,0.0,0.0,none,FLRW-like,0.0,0.4074299429667505,-0.4776990074150385
1.4710444557883158e-31,1.4193904338883797e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.054274846395923275,0.46593925095841926,0.0,0.0,-0.0,0.0,0.0,0.0,FLRW,4.292405063291139,2.9367933107730492e-30,2.9303065372349666e-30,0.0,0.0,0.0,1.173419969601603e-30,1.4710444557883158e-19,1.4193904338883798e-20,0.0,0.0,0.0,none,FLRW-like,9.462602892589197e-33,0.4074299429667505,-0.4776990074150385
6.875959082444184e-32,1.3100545670021146e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.052924114570489546,0.46010483401281294,1.1102230246251565e-16,1.1102230246251565e-16,-0.0,5.244410008698435e-16,5.244410008698435e-16,0.0,FLRW,4.346835443037975,1.3727165456498681e-30,2.704584566844211e-29,0.0,0.0,0.0,5.6837124428183956e-30,6.875959082444184e-20,1.3100545670021146e-19,0.0,0.0,0.0,none,FLRW-like,8.73369711334743e-32,0.4074299429667505,-0.4776990074150385
1.8067201646729562e-32,1.4922984082374685e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.05162318565098777,0.45441472533793514,-5.551115123125783e-17,-5.551115123125783e-17,-0.0,2.688285822105539e-16,2.688285822105539e-16,0.0,FLRW,4.40126582278481,3.606936332326486e-31,3.0808237654414624e-30,0.0,0.0,0.0,6.883034797348222e-31,1.8067201646729562e-20,1.4922984082374685e-20,0.0,0.0,0.0,none,FLRW-like,9.948656054916456e-33,0.4074299429667505,-0.4776990074150385
1.8977665298371617e-32,1.5294371019270734e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.05036964101239672,0.4488636363636364,0.0,0.0,-0.0,0.0,0.0,0.0,FLRW,4.455696202531645,3.7887013055958703e-31,3.157495944078658e-30,0.0,0.0,0.0,7.072732149276489e-31,1.8977665298371617e-20,1.5294371019270735e-20,0.0,0.0,0.0,none,FLRW-like,1.0196247346180489e-32,0.4074299429667505,-0.4776990074150385
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049161207089202026,0.44344653381981475,0.0,0.0,-0.0,0.0,0.0,0.0,FLRW,4.510126582278481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,FLRW-like,0.0,0.4074299429667505,-0.4776990074150385
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04799574505915299,0.4381586245146978,1.850371707708594e-17,1.850371707708594e-17,-0.0,9.638207019280778e-17,9.638207019280778e-17,0.0,FLRW,4.564556962025316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,FLRW-like,0.0,0.4074299429667505,-0.4776990074150385
2.1916317449858946e-32,1.6435920090561192e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.046871241372924095,0.43299534118936683,7.401486830834377e-17,7.401486830834377e-17,-0.0,3.947776191751607e-16,3.947776191751607e-16,0.0,FLRW,4.618987341772152,4.375373852929049e-31,3.393166738126012e-30,0.0,0.0,0.0,7.6614082468378345e-31,2.1916317449858945e-20,1.6435920090561193e-20,0.0,0.0,0.0,none,FLRW-like,1.0957280060374127e-32,0.4074299429667505,-0.4776990074150385
2.2967773589936863e-32,1.5143009281072895e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.04578579905132939,0.4279523293607799,1.1102230246251565e-16,1.1102230246251565e-16,-0.0,6.06204897382292e-16,6.06204897382292e-16,0.0,FLRW,4.673417721518987,4.5852865681159815e-31,3.126247579968346e-29,0.0,0.0,0.0,6.344200891299013e-30,2.2967773589936864e-20,1.5143009281072894e-19,0.0,0.0,0.0,none,FLRW-like,1.0095339520715263e-31,0.4074299429667505,-0.4776990074150385
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04473762967980804,0.42302543507362783,1.850371707708594e-17,1.850371707708594e-17,-0.0,1.0340130450258323e-16,1.0340130450258323e-16,0.0,FLRW,4.727848101265823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,FLRW-like,0.0,0.4074299429667505,-0.4776990074150385
2.5183723547009567e-32,1.7618551552755034e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.04372504603705778,0.4182106934886184,0.0,0.0,-0.0,0.0,0.0,0.0,FLRW,4.782278481012658,5.027678841533136e-31,3.637318919377002e-30,0.0,0.0,0.0,8.28017360706063e-31,2.5183723547009567e-20,1.7618551552755034e-20,0.0,0.0,0.0,none,FLRW-like,1.1745701035170022e-32,0.4074299429667505,-0.4776990074150385
0.0,1.6219702314318373e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.04274645530105019,0.4135043182412979,1.1102230246251565e-16,1.1102230246251565e-16,-0.0,6.493070693228853e-16,6.493070693228853e-16,0.0,FLRW,4.836708860759494,0.0,3.348528959255328e-29,0.0,0.0,0.0,6.697057918510656e-30,0.0,1.6219702314318373e-19,0.0,0.0,0.0,none,FLRW-like,1.0813134876212247e-31,0.4074299429667505,-0.4776990074150385
0.0,1.8429796078052783e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.041800352781314165,0.40890269151138725,0.0,0.0,-0.0,0.0,0.0,0.0,FLRW,4.891139240506329,0.0,3.804798921990787e-30,0.0,0.0,0.0,7.609597843981573e-31,0.0,1.8429796078052783e-20,0.0,0.0,0.0,none,FLRW-like,1.2286530718701855e-32,0.4074299429667505,-0.4776990074150385
2.880353385023162e-32,7.536906162340888e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.04088531613140926,0.4044023547478883,3.700743415417188e-17,3.700743415417188e-17,-0.0,2.262880518949654e-16,2.262880518949654e-16,0.0,FLRW,4.945569620253164,5.75033780965202e-31,1.555980995132647e-29,0.0,0.0,0.0,3.226968746458335e-30,2.880353385023162e-20,7.536906162340888e-20,0.0,0.0,0.0,none,FLRW-like,5.024604108227258e-32,0.4074299429667505,-0.4776990074150385
3.009265536224266e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.4,1.850371707708594e-17,1.850371707708594e-17,-0.0,1.156482317310643e-16,1.156482317310643e-16,0.0,FLRW,5.0,6.007698042264355e-31,0.0,0.0,0.0,0.0,1.201539608452871e-31,3.009265536224266e-20,0.0,0.0,0.0,0.0,none,FLRW-like,0.0,0.4074299429667505,-0.4776990074150385
4.735137583607314e-32,0.0,0.005258333333332688,9.584541666665768e-05,0.0,0.0,0.0,0.05109626544495027,2.040816326526447,2.8571428571428577,-0.08585034013605444,0.0,-0.08585034013605444,0.010516666666665377,0.0,0.010516666666665377,Bianchi-I,0.7,9.453229184481641e-31,0.0,0.01577500000000579,0.00032347828125012495,0.0,0.0032196956562511835,8.843816771570262e-30,0.0,0.9820989507216642,0.017901049091565785,0.0,I_sigma,weak anisotropy-dominated,0.010516666666665377,0.3802700252943432,-0.46859469123375846
0.0,2.8062010826484825e-32,0.0052583333333325825,9.584541666665908e-05,0.0,0.0,0.0,0.03787081448582175,1.7569591459813285,2.651006711409397,-0.07390941474107893,-1.1842378929335002e-15,-0.07390941474107775,0.010516666666665333,1.6850674866856517e-16,0.010516666666665165,Bianchi-I,0.7544303797468354,0.0,5.7933526822172065e-30,0.015775000000005476,0.00032347828125012967,0.0,0.003219695656251121,0.0,5.2411419438037354e-30,0.9820989507216635,0.017901049091566396,0.0,I_sigma,weak anisotropy-dominated,0.010516666666665165,0.3802700252943437,-0.4685946912337586
2.1104521913918278e-32,1.290291915080501e-31,0.005258333333332476,9.584541666666752e-05,0.0,0.0,0.0,0.028660664273391312,1.5284543288222898,2.4726134585289508,-0.06429697876588629,2.9605947323337505e-15,-0.06429697876588925,0.010516666666664468,4.842465156629756e-16,0.010516666666664952,Bianchi-I,0.8088607594936709,4.21330698334635e-31,2.663784920223824e-29,0.015775000000005153,0.0003234782812501582,0.0,0.003219695656251062,3.941691694544184e-30,2.4098782933605264e-29,0.9820989507216616,0.0179010490915683,0.0,I_sigma,weak anisotropy-dominated,0.010516666666664952,0.38027002529434417,-0.4685946912337587
0.0,0.0,0.005258333333332352,9.58454166666672e-05,0.0,0.0,0.0,0.02208778599830441,1.3417927262389444,2.3167155425219943,-0.056444747350527895,-5.921189464667501e-16,-0.056444747350527305,0.010516666666664815,1.1032235733710517e-16,0.010516666666664704,Bianchi-I,0.8632911392405063,0.0,0.0,0.01577500000000478,0.00032347828125015704,0.0,0.003219695656250988,0.0,0.0,0.9820989507216613,0.017901049091568654,0.0,I_sigma,weak anisotropy-dominated,0.010516666666664704,0.3802700252943448,-0.4685946912337589
3.4972293305331444e-32,4.152429631736773e-32,0.005258333333332231,9.584541666666398e-05,0.0,0.0,0.0,0.017295680667657187,1.1873483947667232,2.1793103448275857,-0.049947789139911644,1.1842378929335002e-15,-0.04994778913991283,0.010516666666664213,2.493450738956258e-16,0.010516666666664462,Bianchi-I,0.9177215189873418,6.981869014043583e-31,8.572617797594182e-30,0.01577500000000442,0.0003234782812501462,0.0,0.0032196956562509137,6.531775447132183e-30,7.755493092123755e-30,0.9820989507216615,0.01790104909156847,0.0,I_sigma,weak anisotropy-dominated,0.010516666666664462,0.3802700252943454,-0.46859469123375913
4.4036923009019057e-32,4.6596007707195137e-32,0.005258333333332087,9.584541666664874e-05,0.0,0.0,0.0,0.013735510473800061,1.0581122504329081,2.0572916666666674,-0.04451125533492536,-5.921189464667501e-16,-0.04451125533492477,0.010516666666664313,1.3989984196471786e-16,0.010516666666664174,Bianchi-I,0.9721518987341772,8.791531786210357e-31,9.61966367628643e-30,0.015775000000003987,0.00032347828125009476,0.0,0.0032196956562508166,8.224776395596556e-30,8.702736661248636e-30,0.9820989507216638,0.017901049091566153,0.0,I_sigma,weak anisotropy-dominated,0.010516666666664174,0.3802700252943462,-0.46859469123375946
1.3689749814347946e-32,1.1690968622277549e-31,0.005258333333331947,9.584541666665589e-05,0.0,0.0,0.0,0.011046031253802657,0.9488825809110668,1.948212083847103,-0.03991632723703219,-2.0724163126336253e-15,-0.03991632723703011,0.01051666666666444,5.460149533573708e-16,0.010516666666663893,Bianchi-I,1.0265822784810126,2.7330218011248884e-31,2.4135798693964438e-29,0.015775000000003567,0.00032347828125011893,0.0,0.003219695656250737,2.5568346614865416e-30,2.1835222852985768e-29,0.982098950721662,0.017901049091567936,0.0,I_sigma,weak anisotropy-dominated,0.010516666666663893,0.3802700252943469,-0.4685946912337597
1.6832304429744803e-32,1.4403963706537398e-32,0.0052583333333317975,9.58454166666456e-05,0.0,0.0,0.0,0.008983761251295352,0.8557333172444673,1.8501170960187354,-0.035997848212114145,5.921189464667501e-16,-0.035997848212114734,0.010516666666663423,1.729858282171199e-16,0.010516666666663595,Bianchi-I,1.081012658227848,3.360401438560164e-31,2.973672923505201e-30,0.01577500000000312,0.0003234782812500842,0.0,0.003219695656250641,3.143769607356857e-30,2.6902283947564055e-30,0.9820989507216634,0.017901049091566548,0.0,I_sigma,weak anisotropy-dominated,0.010516666666663595,0.3802700252943478,-0.4685946912337599
2.048716506837895e-32,0.0,0.005258333333331642,9.584541666665021e-05,0.0,0.0,0.0,0.007381079998193096,0.7756562504266248,1.7614269788182835,-0.03262927293463868,0.0,-0.03262927293463868,0.010516666666663285,0.0,0.010516666666663285,Bianchi-I,1.1354430379746834,4.0900578560201305e-31,0.0,0.015775000000002655,0.00032347828125009974,0.0,0.0032196956562505507,3.826387952505152e-30,0.0,0.982098950721662,0.01790104909156791,0.0,I_sigma,weak anisotropy-dominated,0.010516666666663285,0.3802700252943485,-0.46859469123376013
